Produto,Preco,Site,Dia,Mes,Ano
"Caneta Esferografica BIC Cristal Intenso, Azul e Preta, Ponta Grossa de 1.6mm, Bold, 884631, 3 Unidades","R$9
80",Amazon,3,7,2023
"Pincel Marcador de Quadro Branco BIC Marking, Vermelho, Recarregável, Ponta Redonda e Resistente, 904206, 1 Unidade","R$9
80",Amazon,3,7,2023
"Pincel Marcador de Quadro Branco BIC Marking, Azul, Recarregável, Ponta Redonda e Resistente, 904205, 1 Unidade","R$9
80",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal UP, 3 Cores Clássicas, Ponta Média 1,2mm, 930005, Singularidade e Autenticidade","R$9
90",Amazon,3,7,2023
CANETA POINT 88 AZUL ESCURO STABILO STABILO,"R$12
38",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Fashion, 10 Cores Vibrantes, Ponta Média de 1.2mm, 930813, Blister 1 Unidade","R$20
71",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Fashion com 2 Azul e 1 Preta, Ponta Média de 1,2mm, Escrita Macia, 878655","R$10
00",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Ponta Fina de 0.8mm, Pacote com 3 unidades","R$10
30",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Fashion Precisão e Suavidade, 4 Cores, Ponta Ultra Fina, 0.7mm, 902482, 1 unidade","R$10
30",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul e Preta, Ponta Fina de 0.8mm, 835239, 3 Unidades, Corpo Hexagonal","R$10
30",Amazon,3,7,2023
"Marcador Permanente BIC Marking Ponta Média 1,1mm - com 1 unidade na cor preta e 1 unidade na cor azul.","R$10
44",Amazon,3,7,2023
"Kit Caneta Esferográfica BIC Cristal Fashion, Desliza Mais, Azul, Ponta Média de 1.2mm, 878657, 3 Unidades","R$10
80",Amazon,3,7,2023
"Caneta Esferográfica Retrátil, Pilot, Bpgp-Super Grip-10r, 1.6 mm, Azul","R$11
90",Amazon,3,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Com 4 Unidades, 2 Azul + 1 Preta + 1 Vermelha, Ponta média de 1.0mm, 878709","R$12
90",Amazon,3,7,2023
Caneta esferográfica cristal 1.0mm media azul 886713 BIC UN ," 1,20",Kalunga,3,7,2023
"Caneta Hidrográfica BIC Intensity Azul, Ponta Ultra Fina de "," 6,60",Kalunga,3,7,2023
"Caneta Hidrográfica BIC Intensity Azul Claro, Ponta Ultra Fi"," 6,60",Kalunga,3,7,2023
"Caneta Hidrográfica BIC Intensity Azul Claro, Ponta Média de"," 6,60",Kalunga,3,7,2023
"Caneta p/cd/ dvd/blu-ray azul 886441 BIC BT 1 UN
(3)
R$ 6,80"," 6,80",Kalunga,3,7,2023
"Caneta Hidrográfica BIC Intensity Brush Pen Dual Tip, Azul, "," 8,50",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica, Azul"," 8,80",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul e Preta, Pont"," 9,80",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Intenso, Azul, Ponta Grossa"," 9,80",Kalunga,3,7,2023
Caneta Esferográfica BIC Cristal Fashion com 2 Azul e 1 Pret,"10,00",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul Ponta Fina d","10,30",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul e Preta, Pon","10,30",Kalunga,3,7,2023
"Kit Caneta Esferográfica BIC Cristal Fashion, Desliza Mais, ","10,80",Kalunga,3,7,2023
"Caneta Esferográfica Retrátil BIC, 4 Cores Clássicas, Corpo ","13,60",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Dura Mais, A Clássica Azul,","14,90",Kalunga,3,7,2023
"Caneta Esferográfica Retrátil BIC, 4 Cores Fashion, Corpo Az","17,30",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Celebration, Versão Premium","20,30",Kalunga,3,7,2023
"Caneta Esferográfica Retrátil BIC, 4 Cores Clássicas, Corpo ","20,60",Kalunga,3,7,2023
"Kit Escrita BIC, com 3 canetas hidrográficas + marca texto A","21,20",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Azul, Ponta Fina ","23,90",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Original Dura Mais, Azul Po","45,90",Kalunga,3,7,2023
Caneta esferográfica Cristal Bold 1.6 azul 884633 BIC CX 25 ,"47,10",Kalunga,3,7,2023
"Caneta Esferografica BIC Cristal Intenso, Fashion Azul Turqu","47,10",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Precisão, Ponta Fina de 0.8","54,90",Kalunga,3,7,2023
"Caneta Esferográfica BIC Cristal Celebration, Corpo Dourado,","49,43",Kalunga,3,7,2023
